,A0,A1,ca,cb,sa,sb,tau0,t0,tsep,id,fac_A0,fac_A1
38,-150.87776074153604,-85.37147412865647,0.8128628,0.9720429,0.854977142336668,0.948810216922250,851,1490.2469166666513,849,37,0.9974630078830765,0.99718334884008
39,-150.72908167667072,-85.92257760866762,0.8062090,0.9743318,0.851122255727946,0.950453849480387,670,1172.9119849999922,668,40,0.9964800806012761,1.0036205249502963
40,-151.63761948424457,-85.37296310615255,0.8166989,0.9708107,0.857255730755629,0.947993131016056,962,1684.8556316666466,960,39,1.0024864850565394,0.9972007408739069
41,-151.30856460948425,-85.67479521698839,0.8116911,0.9725608,0.854339666979565,0.949213187856987,807,1413.10472333332,805,41,1.0003110811830733,1.0007262973685407
42,-151.49526218055342,-85.67659892839073,0.8126009,0.9722781,0.854881068853853,0.949024576422070,831,1455.1822833333188,829,42,1.0015453513623753,1.0007473656585624
43,-151.4821461714634,-85.70954250012873,0.8121753,0.9724275,0.854634428344465,0.949130529556885,817,1430.6370399999862,815,43,1.0014586405455255,1.001132163760314
44,-151.49452430443276,-85.19249441933968,0.8180155,0.9702817,0.858001046208489,0.947610203646023,1019,1784.7898366666443,1017,45,1.0015404732137922,0.9950927724768094
45,-151.15157920674415,-85.35552454311707,0.8144201,0.9715401,0.855899398645222,0.948472718867851,893,1563.8826466666496,891,44,0.9992732401438024,0.9969970493614412
46,-150.9638982952523,-85.70731251939432,0.8096362,0.9732074,0.853123061679069,0.949653239483860,750,1313.1705183333222,748,47,0.9980324690349337,1.0011061164221455
47,-151.30308382086852,-85.95133444755413,0.8086883,0.9736117,0.852605670876572,0.949971232810168,721,1262.3267999999903,719,46,1.0002748473214933,1.0039564198284812
48,-150.6275533406498,-85.69508104481724,0.8081191,0.9736584,0.852217074351269,0.949955155149878,715,1251.8074099999903,713,48,0.9958088699540935,1.000963246418968
49,-151.90188361034888,-85.40265175950869,0.8177185,0.9704901,0.857866503915831,0.947787403229985,1000,1751.4784349999784,998,49,1.0042335529398647,0.997547519831145
50,-150.77407008579894,-85.47101185018346,0.8112537,0.9725952,0.854039754367532,0.949197978705762,802,1404.3385649999868,800,52,0.9967775019950479,0.9983460013478558
51,-151.4014571586632,-85.50773193467388,0.8139908,0.9717545,0.855674249064379,0.948643882206609,876,1534.0777083333169,874,50,1.0009252000635402,0.9987749110884404
52,-150.75631616868066,-85.790232569968,0.8077360,0.9738184,0.852007176168988,0.950081106699454,704,1232.5218616666575,702,54,0.9966601296567822,1.0020746658651647
53,-150.63259746666424,-85.31962857690863,0.8122038,0.9722238,0.854575174845387,0.948921139367662,831,1455.1822833333188,829,53,0.995842217009894,0.9965777657522623
54,-151.52784562245904,-85.35392875522683,0.8163522,0.9709143,0.857046261800932,0.948057944816716,951,1665.5700833333137,949,51,1.0017607626848302,0.9969784097264969
55,-151.79045207434496,-85.25141175665316,0.8188729,0.9700259,0.858521090750534,0.947453426447660,1051,1840.8932499999762,1049,55,1.003496871572583,0.9957809577087811
56,-151.61362266053246,-85.41126549728955,0.8161440,0.9710118,0.856933991660191,0.948133253692287,943,1651.5442299999809,941,56,1.0023278404435634,0.9976481327814778
57,-151.88568711904114,-85.8745666706796,0.8123816,0.9724451,0.854789145607663,0.949173194392286,818,1432.3902716666528,816,58,1.0041264768482157,1.0030597321513843
58,-150.94759352416744,-85.35964610699126,0.8133445,0.9718848,0.855261160534961,0.948702623445311,865,1514.792159999984,863,57,0.9979246770984069,0.9970451913773603
59,-151.15640122283236,-85.37855820498908,0.8141881,0.9716261,0.855766118831248,0.948534136976488,885,1549.8567933333165,883,60,0.9993051188159656,0.9972660945468034
60,-151.62986625432677,-85.25130080555476,0.8180425,0.9703035,0.858028701631529,0.947635785017458,1018,1783.0366049999777,1016,59,1.0024352279329143,0.9957796617420781
61,-150.7382423156582,-85.59719900431455,0.8097098,0.9731312,0.853145487732659,0.949581389099216,755,1321.9366766666553,753,61,0.9965406422007701,0.9998199331291836
62,-151.53958381754214,-85.72583759001209,0.8122833,0.9724019,0.854701798093749,0.949116499213784,820,1435.896734999986,818,62,1.0018383646807583,1.0013224989099105
63,-150.6939362648817,-85.80512260843801,0.8072752,0.9739623,0.851735380056241,0.950181282070633,695,1216.7427766666578,693,63,0.9962477319238827,1.0022485892813577
64,-151.39128400834065,-85.21236228469601,0.8172559,0.9705440,0.857554486499578,0.947786668206637,990,1733.9461183333121,988,64,1.0008579446836188,0.9953248395075424
65,-151.76514098661093,-85.47883903944799,0.8161563,0.9710426,0.856954569869292,0.948166398220883,941,1648.0377666666475,939,66,1.0033295382719036,0.9984374270012425
66,-151.834205037127,-86.02454923816217,0.8105041,0.9730979,0.853701111815506,0.949638712877455,761,1332.4560666666553,759,67,1.0037861253475984,1.0048116067726953
67,-151.61469268857837,-85.59599045873557,0.8140870,0.9717685,0.855748656591897,0.948669835870065,875,1532.3244766666503,873,65,1.0023349144708287,0.999805816686426
68,-151.96266336410335,-85.6069043017549,0.8157240,0.9712486,0.856723102387979,0.948326895019637,924,1618.232828333315,922,68,1.0046353719733683,0.9999332960657128
69,-150.5548706187727,-85.24859338653833,0.8125957,0.9720651,0.854794268052594,0.948801771949961,846,1481.4807583333181,844,69,0.9953283595990329,0.9957480376757366
70,-151.5699743342395,-85.54678072511103,0.8144073,0.9716414,0.855929331174515,0.948576117315167,886,1551.6100249999831,884,72,1.0020392784274037,0.9992310213291702
71,-151.79540163899983,-85.35075157760365,0.8177613,0.9704489,0.857881650876832,0.947750385741324,1004,1758.491361666645,1002,70,1.0035295934768855,0.9969412986345955
72,-151.5687374684211,-85.41486008328529,0.8158747,0.9711013,0.856774852402805,0.948193101910831,935,1637.5183766666478,933,73,1.0020311014244212,0.997690119420897
73,-151.63640183763764,-85.2124246976305,0.8185217,0.9701231,0.858305168489512,0.947509806547476,1036,1814.5947749999768,1034,71,1.0024784351130545,0.9953255685231726
74,-151.46468310056864,-86.03756737260188,0.8085591,0.9736919,0.852545258001313,0.950041394415285,716,1253.5606416666571,714,75,1.0013431910111743,1.0049636653734018
75,-151.19912353373914,-85.82041033650577,0.8095779,0.9732802,0.853110209593535,0.949723356191232,746,1306.157591666656,744,74,0.9995875588822243,1.0024271579194932
76,-150.9100448244566,-85.33377436655117,0.8134417,0.9718409,0.855313852625058,0.948668514070040,868,1520.051854999984,866,76,0.9976764401231788,0.9967429959539392
77,-150.8012813911335,-85.43383040459958,0.8117952,0.9724086,0.854354556330522,0.949066112402790,816,1428.8838083333194,814,77,0.9969573977618861,0.9979117026690467
78,-150.99837955211757,-85.4837165774164,0.8122331,0.9722969,0.854624763487211,0.949000833556337,826,1446.4161249999856,824,80,0.9982604269395273,0.9984943991889093
79,-151.72459383178582,-85.68888504268656,0.8136129,0.9719658,0.855485051086048,0.948818575307901,862,1509.5324649999843,860,78,1.0030614783085654,1.0008908738821558
80,-150.94323264086432,-85.44832106732697,0.8123456,0.9722439,0.854684731323830,0.948958834453785,831,1455.1822833333188,829,81,0.9978958470060516,0.9980809611682456
81,-150.85900714459504,-85.59370337255733,0.8103434,0.9729361,0.853521994067128,0.949449608132845,770,1348.2351516666547,768,79,0.9973390265943732,0.9997791023268863
82,-150.8064188076107,-85.39121463218822,0.8122879,0.9722334,0.854639228527548,0.948941034228460,831,1455.1822833333188,829,84,0.9969913615672005,0.997413928218268
83,-151.807038747843,-85.6532389786604,0.8144212,0.9716909,0.855958397566418,0.948629043316934,883,1546.3503299999834,881,82,1.0036065271848933,1.0004745092608185
84,-150.71506953171638,-85.75514381163924,0.8079075,0.9737505,0.852102573261266,0.950028629965287,708,1239.534788333324,706,83,0.9963874453700508,1.001664810865072
85,-151.32449362794947,-85.7099645105607,0.8113877,0.9726721,0.854166015656366,0.949294341241560,797,1395.5724066666537,795,85,1.0004163889937994,1.0011370930622863
86,-151.89272892954943,-85.28355059712375,0.8190342,0.9699887,0.858623054673110,0.947435116290966,1058,1853.1658716666425,1056,86,1.004173030730352,0.9961563561295698
87,-151.74883709625902,-85.99034415460277,0.8104524,0.9730970,0.853663744489861,0.949631750737061,761,1332.4560666666553,759,87,1.0032217521579616,1.0044120735548465
88,-150.8032337060577,-85.19971955980097,0.8143923,0.9714695,0.855852244398436,0.948396304718854,897,1570.8955733333162,895,88,0.9969703046469504,0.9951771658861368
89,-151.11713554685642,-85.34125918183366,0.8144047,0.9715378,0.855887423739157,0.948468475559223,893,1563.8826466666496,891,89,0.999045530795352,0.9968304225006286
90,-151.17940338087394,-85.25992607233009,0.8156317,0.9711005,0.856600044582287,0.948163199291927,932,1632.2586816666478,930,90,0.9994571876274008,0.9958804093570799
91,-151.25358483097943,-85.82850463373691,0.8097583,0.9732294,0.853219231490533,0.949690671993318,750,1313.1705183333222,748,91,0.9999476061754207,1.0025217035332574
92,-151.28487774743354,-85.23362653876259,0.8164678,0.9708143,0.857091134475383,0.947968989984564,959,1679.5959366666468,957,92,1.0001544857474551,0.9955732170867878
93,-150.58189374559967,-85.56009294020356,0.8093390,0.9732256,0.852917526100902,0.949637995760864,747,1307.9108233333225,745,93,0.9955070113051211,0.9993865149452981
94,-151.99699786990766,-85.30889590071197,0.8192840,0.9699179,0.858776152150632,0.947393558546169,1071,1875.9578833333087,1069,94,1.0048623596968433,0.9964524024959636
95,-151.96272251408993,-86.03358687198987,0.8110387,0.9729388,0.854021031201863,0.949533476651067,774,1355.2480783333212,772,95,1.0046357630179015,1.0049171710499658
96,-150.66002654713895,-85.9643771057501,0.8054397,0.9745754,0.850671372727689,0.950627405258209,650,1137.8473516666597,648,98,0.9960235525028076,1.0041087648794527
97,-151.14791044859166,-85.59090818580468,0.8118066,0.9724833,0.854392034918576,0.949145587954212,812,1421.870881666653,810,99,0.9992489857372948,0.9997464530876048
98,-151.34877308440448,-85.4461314261078,0.8144089,0.9715898,0.855910543816674,0.948522846668908,889,1556.869719999983,887,96,1.000576902110818,0.9980553850166567
99,-151.20221013679563,-85.3480949421449,0.8147595,0.9714275,0.856099536816417,0.948396531150188,903,1581.4149633333159,901,97,0.9996079646222998,0.996910267746697
100,-151.6269908105674,-85.7594295511301,0.8123515,0.9723973,0.854748892139652,0.949119730278876,821,1437.6499666666525,819,100,1.0024162181811316,1.00171487053783
101,-150.64993033009804,-85.95087994641392,0.8055319,0.9745423,0.850723837961408,0.950602351498828,652,1141.3538149999931,650,102,0.9959568057339773,1.003951111018089
102,-150.77564327077346,-85.74845722748613,0.8082740,0.9736378,0.852319682351870,0.949951219622734,717,1255.3138733333237,715,101,0.9967879024265557,1.001586708074343
103,-151.77207158956642,-85.28699071504715,0.8183693,0.9702132,0.858229575929341,0.947583247936094,1027,1798.8156899999772,1025,103,1.0033753569534407,0.9961965385013313
104,-151.11339644437956,-85.43996692693698,0.8132909,0.9719423,0.855245008628587,0.948756107382897,862,1509.5324649999843,860,104,0.9990208113377923,0.9979833804508479
105,-151.8646622051638,-85.78806964694202,0.8132229,0.9721385,0.855272608209834,0.948952302743072,848,1484.9872216666515,846,105,1.0039874797307247,1.0020494017960089
106,-150.57794925501668,-85.95906761917807,0.8051011,0.9746708,0.850468313701349,0.950691510890729,641,1122.0682666666603,639,107,0.9954809340129998,1.004046747306785
107,-151.30673890003115,-85.37251637173384,0.8150170,0.9713571,0.856257248706228,0.948354489358767,911,1595.4408166666487,909,106,1.0002990112952803,0.997195522782873
108,-150.68813237876003,-85.29738641815793,0.8127272,0.9720483,0.854882031348250,0.948799797898400,849,1486.740453333318,847,110,0.9962093620429945,0.9963179657362169
109,-151.52407713749366,-85.96795820267336,0.8095904,0.9733481,0.853146196489299,0.949796507499799,742,1299.1446649999893,740,109,1.0017358489776658,1.004150593959469
110,-152.00537722616525,-85.49124110237584,0.8172441,0.9706928,0.857602537318286,0.947937774144575,977,1711.154106666646,975,108,1.0049177561837461,0.9985822895653385
111,-150.71005752540424,-85.34225584261098,0.8123432,0.9721915,0.854662511535780,0.948903832469421,834,1460.4419783333187,832,111,0.996354310659759,0.9968420640183806
112,-150.62428305613832,-85.9500829305809,0.8054170,0.9745752,0.850655127858431,0.950624650332984,649,1136.0941199999932,647,114,0.9957872498835846,1.0039418014574242
113,-150.65084328705933,-85.29080202968608,0.8126125,0.9720811,0.854812540054106,0.948820417320320,845,1479.7275266666516,843,113,0.9959628413537545,0.9962410566443517
114,-151.63134765349008,-85.36157786621557,0.8167955,0.9707731,0.857310850504261,0.947966148334948,965,1690.1153266666465,963,112,1.0024450215622607,0.9970677553327342
115,-151.46071076090035,-86.01827873555352,0.8087446,0.9736271,0.852652082641759,0.949994032196720,721,1262.3267999999903,719,116,1.00131692960688,1.00473836403144
116,-151.6035829710888,-85.19158417713818,0.8185909,0.9700890,0.858342026258422,0.947483415370149,1040,1821.6077016666434,1038,117,1.0022614673824743,0.9950821403731
117,-152.0061176460144,-85.24360189514093,0.8200864,0.9696117,0.859238675942385,0.947180491271805,1118,1958.35977166664,1116,115,1.0049226511490887,0.9956897344525795
118,-151.81935487561273,-85.2034392258542,0.8195766,0.9697634,0.858928624111986,0.947272091310434,1093,1914.5289799999744,1091,118,1.0036879499326217,0.9952206135258711
119,-150.8000275497015,-85.3391932524379,0.8128283,0.9720375,0.854950325817953,0.948800517772806,851,1490.2469166666513,849,120,0.9969491085319823,0.9968062913676669
120,-151.32084745897933,-85.52392111886792,0.8134063,0.9719481,0.855330065397472,0.948775796225615,862,1509.5324649999843,860,121,1.0003922839258932,0.9989640092043435
121,-151.86549697187726,-85.2153364109471,0.8196797,0.9697348,0.858992044393464,0.947255646477991,1098,1923.2951383333075,1096,119,1.003992998429523,0.9953595788535031
122,-151.90876726850385,-85.4994978375697,0.8166564,0.9708900,0.857255476829030,0.948069450758263,956,1674.3362416666469,954,122,1.0042790612661732,0.9986787325392373
123,-151.43918972319008,-85.57296233848265,0.8134594,0.9719560,0.855371189159805,0.948790298073601,862,1509.5324649999843,860,123,1.001174652581414,0.9995368362300655
124,-151.58435249785626,-85.575397228434,0.8141624,0.9717341,0.855789397310504,0.948643082492138,878,1537.5841716666503,876,124,1.002134333432585,0.9995652770147717
125,-151.73259065230687,-85.35108098572012,0.8174343,0.9705573,0.857687744020827,0.947821849532199,991,1735.6993499999787,989,125,1.0031143458260259,0.99694514629322
126,-151.85540285692736,-85.32089637450348,0.8184121,0.9702168,0.858261632490905,0.947592014973309,1027,1798.8156899999772,1025,126,1.0039262655577574,0.9965925742894721
127,-150.92031041187747,-85.43728174925043,0.8123521,0.9722364,0.854686428970405,0.948951705970740,831,1455.1822833333188,829,127,0.9977443066109645,0.997952016174841
128,-150.9133383284338,-85.64861516002955,0.8100189,0.9730622,0.853339494582829,0.949544637190881,761,1332.4560666666553,759,130,0.9976982136991349,1.0004205006473583
129,-151.84894497252816,-85.28884262808923,0.8187462,0.9700881,0.858453382188830,0.947501415140938,1042,1825.1141649999765,1040,128,1.0038835720503396,0.9962181698116477
130,-151.6856227089832,-85.84954095642647,0.8116615,0.9726564,0.854355993274719,0.949309885306709,800,1400.8321016666534,798,129,1.00280383759876,1.002767418755127
131,-150.70646420559845,-85.48527017425181,0.8107628,0.9727538,0.853750463241506,0.949306951583711,786,1376.2868583333207,784,133,0.9963305549812272,0.9985125460103258
132,-151.88051973350346,-85.702713625255,0.8142430,0.9717727,0.855862212046231,0.948692710988362,876,1534.0777083333169,874,131,1.0040923149154302,1.0010523989397473
133,-151.27101937299844,-85.95580680522217,0.8084846,0.9736748,0.852485133099987,0.950014733201379,717,1255.3138733333237,715,135,1.0000628671034584,1.0040086592988915
134,-151.6986010069131,-85.19654868581722,0.8190273,0.9699451,0.858601715441113,0.947389904208880,1062,1860.178798333309,1060,132,1.0028896379978827,0.9951401284240321
135,-150.98812408034792,-85.41633180407416,0.8129224,0.9720467,0.855021360375198,0.948821219881454,851,1490.2469166666513,849,134,0.9981926273269911,0.9977073098873823
136,-151.3412166211954,-85.91017251906814,0.8093134,0.9734038,0.852970042880222,0.949823315933687,736,1288.6252749999896,734,137,1.0005269458251171,1.0034756270330971
137,-151.6940027521314,-86.02047101402299,0.8098604,0.9732918,0.853317092882994,0.949768343169523,747,1307.9108233333225,745,139,1.0028592386267428,1.004763970987488
138,-151.96036604390426,-85.18677604053161,0.8205074,0.9694379,0.859476755771229,0.947055960449157,1136,1989.9179416666393,1134,136,1.0046201842352642,0.9950259788295406
139,-151.02568279990055,-85.27582696169597,0.8146712,0.9714189,0.856032839655251,0.948377172914006,903,1581.4149633333159,901,138,0.9984409305440661,0.9960661400390114
140,-151.66044863065198,-85.19894028430673,0.8188015,0.9700222,0.858468338959522,0.947440993539229,1049,1837.386786666643,1047,140,1.002637410076443,0.9951680635418826
141,-151.8103983397826,-85.63012054071768,0.8146947,0.9715918,0.856116359478499,0.948558836351991,892,1562.129414999983,890,141,1.0036287376728066,1.0002044738467302
142,-150.6069488027629,-85.81239896495977,0.8067766,0.9741129,0.851439530604143,0.950284778769594,685,1199.2104599999916,683,145,0.995672651970504,1.0023335809209866
143,-151.34481792490996,-85.27609099497772,0.8162948,0.9708929,0.856996808475653,0.948028987928791,952,1667.3233149999803,950,142,1.0005507542858059,0.9960692240854658
144,-150.64857514423775,-85.98427624406067,0.8051774,0.9746606,0.850518717420280,0.950689188139299,642,1123.8214983333269,640,147,0.9959478465092526,1.0043411971946035
145,-150.8073354428188,-85.45873985673636,0.8115531,0.9724962,0.854215477040706,0.949129444685019,810,1418.3644183333197,808,144,0.9969974215041144,0.9982026580631411
146,-151.55165578779363,-85.47324034429622,0.8151338,0.9713709,0.856346391911928,0.948382720162708,911,1595.4408166666487,909,143,1.001918173286738,0.998372031321508
147,-151.32429931910633,-85.93135536254802,0.8090046,0.9735071,0.852790220211587,0.949896911028258,729,1276.3526533333231,727,146,1.0004151044049894,1.003723053694225
148,-151.2501678539892,-85.88824964095468,0.8091022,0.9734568,0.852840044256991,0.949855015871085,732,1281.612348333323,730,150,0.9999250163110842,1.0032195563814361
149,-151.5051584856349,-85.67682609333244,0.8126478,0.9722636,0.854908995834900,0.949014888230138,833,1458.6887466666522,831,148,1.0016107764998174,1.000750019063574
150,-150.89627411685876,-85.62323763863009,0.8102084,0.9729919,0.853447400404969,0.949492625576472,766,1341.2222249999882,764,149,0.9975854010505301,1.000124077960124
151,-151.12702103828084,-85.90717723476513,0.8082998,0.9737067,0.852365683209562,0.950027218973859,714,1250.0541783333238,712,151,0.9991108844429814,1.0034406405500536
152,-150.76791608977481,-85.92101898423476,0.8064127,0.9742714,0.851243446702819,0.950412548525937,674,1179.9249116666588,672,152,0.9967368175140843,1.0036023194039192
153,-150.5232299319314,-85.6346532025114,0.8082530,0.9735891,0.852285177239501,0.949897066435786,719,1258.8203366666569,717,154,0.9951191808936154,1.000257417700784
154,-151.2121832709499,-85.5201479537774,0.8129028,0.9721051,0.855030049239423,0.948879682943207,847,1483.233989999985,845,153,0.9996738976819015,0.9989199366679478
155,-152.0023328085668,-85.84400941685904,0.8132966,0.9721433,0.855327285655196,0.948965948273985,849,1486.740453333318,847,155,1.0048976293345664,1.002702807487647
156,-151.25803575893931,-85.34499921654985,0.8150775,0.9713235,0.856287762151478,0.948327017763966,913,1598.9472799999821,911,156,0.9999770315590485,0.996874108056971
157,-151.43760391965856,-85.28274085450312,0.8166949,0.9707653,0.857235581327554,0.947945997745775,965,1690.1153266666465,963,157,1.0011641687277786,0.9961468979133871
158,-150.509509260087,-85.84178747869791,0.8059967,0.9743555,0.850980131756053,0.950455017068550,667,1167.6522899999925,665,158,0.9950284726106925,1.0026768540909292
159,-151.10085590311127,-85.9090167221408,0.8081529,0.9737514,0.852278510094317,0.950057800349592,710,1243.0412516666572,708,159,0.9989379049773552,1.003462126722105
160,-150.78253792160118,-85.69963205113733,0.8088285,0.9734478,0.852640574008559,0.949813811475276,731,1279.8591166666565,729,161,0.9968334834261617,1.0010164045466585
161,-151.28741597414566,-85.49068736864477,0.8136054,0.9718683,0.855441880016145,0.948716396473644,867,1518.2986233333174,865,160,1.000171266134694,0.9985758216665239
162,-151.74645181021754,-85.44340200389252,0.8164600,0.9709253,0.857127871309876,0.948082144033585,951,1665.5700833333137,949,162,1.0032059828717665,0.9980235039414753
163,-151.15158451360767,-85.73166846150176,0.8102981,0.9730177,0.853521803947146,0.949530241576201,765,1339.4689933333216,763,163,0.9992732752278335,1.0013906065303781
164,-151.6940388258801,-85.78147709691484,0.8124444,0.9723793,0.854808424853849,0.949111802954266,823,1441.156429999986,821,166,1.0028594771127177,1.0019723973729202
165,-151.76208380619946,-85.69601122849006,0.8137223,0.9719347,0.855551475747530,0.948799232048070,864,1513.0389283333175,862,164,1.0033093270469102,1.0009741114494641
166,-151.6696208288478,-85.45956113175498,0.8158864,0.9711205,0.856790550225954,0.948214257944081,934,1635.7651449999812,932,165,1.0026980480946397,0.9982122509837479
167,-151.2075062573133,-85.84518690819931,0.8093536,0.9733601,0.852981470601719,0.949781788588614,739,1293.8849699999894,737,168,0.9996429776306829,1.002716561200698
168,-150.7973944681335,-85.65971276400772,0.8093289,0.9732773,0.852930852615671,0.949691439045431,744,1302.6511283333225,742,167,0.9969317010529216,1.000550126450497
169,-150.88593726889704,-85.25366261104895,0.8142099,0.9715555,0.855754496128662,0.948463625024888,890,1558.6229516666497,888,169,0.9975170634545235,0.9958072488622027
170,-150.80972481140662,-85.97990629101571,0.8059973,0.9744207,0.851006985020671,0.950524918412668,664,1162.3925949999925,662,172,0.9970132177802974,1.0042901538636064
171,-151.5179489451539,-85.52972762359107,0.8143342,0.9716562,0.855882544497543,0.948582677979355,884,1548.10356166665,882,170,1.0016953350865923,0.9990318322082682
